http://www.gazzetta.it/,http://www.tuttosport.com/video/calcio/2018/12/29-51582376/allegri_pazzia_totale_nell_ultimo_minuto_/,33.87%
http://www.gazzetta.it/Foto-Gallery/Rugby/6-nazioni/11-03-2018/italdonne-prima-italia-vincere-millennium-250848409346.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/13-51057167/prima_categoria_b_-_dilettantistica_fc_biella_sette_giornate_di_squalifica_per_lensar_ecco_i_motivi_della_clamorosa_sanzio/,29.85%
http://www.gazzetta.it/Foto-Gallery/Rugby/6-nazioni/04-02-2018/italia-partenza-falsa-inghilterra-imbattibile-25051458587.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/18-51248567/eccellenza_b_-_pinerolo_il_ds_muratori_annuncia_il_ritorno_di_un_ex_professionista/,33.56%
http://www.gazzetta.it/Foto-Gallery/Rugby/11-11-2017/italia-svolta-figi-230546560292.shtml,http://www.tuttosport.com/news/altri-sport/nuoto/2018/12/13-51038133/nuoto_mondiali_in_vasca_corta_panziera_in_finale_nei_200_dorso_cusinato_da_primato/,35.54%
http://www.gazzetta.it/Foto-Gallery/Rugby/16-09-2017/monumento-rugbisti-caduti-grande-guerra-220625630527.shtml,http://www.tuttosport.com/foto/calcio/serie-a/juventus/2018/12/24-51415737/il_natale_di_ronaldo_cristiano_e_georgina_con_i_baby_pazienti_del_regina_margherita/,35.56%
http://www.gazzetta.it/Foto-Gallery/Rugby/06-06-2017/lions-benvenuto-maori-arrivo-nuova-zelanda-200819847546.shtml,http://www.tuttosport.com/foto/calcio/serie-a/juventus/2018/12/27-51514050/calciomercato_sofie_junge_pedersen_il_nuovo_acquisto_della_juventus_women/?a=5,36.7%
http://www.gazzetta.it/Foto-Gallery/Rugby/12-05-2017/festa-europea-lo-stade-parisse-200256192140.shtml,http://www.tuttosport.com/news/calcio/calciomercato/2018/12/25-51420001/daily_star_se_mourinho_torna_al_real_madrid_sergio_ramos_se_ne_va/,38.33%
http://www.gazzetta.it/Rugby/6-nazioni/,http://www.tuttosport.com/news/altri-sport/running/2018/12/13-51054586/62_campaccio_cross_country_il_6_febbraio_una_tradizione_che_dura_da_piu_di_mezzo_secolo/,29.29%
http://www.gazzetta.it/Volley/?refresh_ce,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/13-51057167/prima_categoria_b_-_dilettantistica_fc_biella_sette_giornate_di_squalifica_per_lensar_ecco_i_motivi_della_clamorosa_sanzio/,24.51%
http://www.gazzetta.it/Foto-Gallery/fighting/29-03-2018/karate-collegiale-il-progetto-tokyo-2020-260120913479.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092937/seconda_categoria_f_-_borgaretto_rivoluzione_totale_via_tutti_e_arriva_prago_in_compagnia_di_16_nuovi_acquisti/,31.11%
http://www.gazzetta.it/Foto-Gallery/fighting/12-03-2018/lotta-tricolori-juniores-cadetti-proiezioni-futuro-250871711268.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092937/seconda_categoria_f_-_borgaretto_rivoluzione_totale_via_tutti_e_arriva_prago_in_compagnia_di_16_nuovi_acquisti/,33.85%
http://www.gazzetta.it/Foto-Gallery/taekwondo/09-02-2018/taekwondo-ed-hockey-prato-pomeriggio-cosi-diverso-250164814016.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092937/seconda_categoria_f_-_borgaretto_rivoluzione_totale_via_tutti_e_arriva_prago_in_compagnia_di_16_nuovi_acquisti/,32.62%
http://www.gazzetta.it/Foto-Gallery/taekwondo/11-12-2017/taekwondo-le-stellette-240150114749.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/17-51206290/kaly_sene_infiamma_il_mercato_juve_toro_sampdoria_e_virtus_entella_si_sfidano_per_l_attaccante/,31.91%
http://www.gazzetta.it/Foto-Gallery/taekwondo/10-12-2017/gli-azzurri-azione-gp-2017-ecco-vero-calcio-spettacolo-240128924708.shtml,http://www.tuttosport.com/news/motori/news-motori/2018/10/03-48202731/nuova_land_rover_defender_primi_passi_su_strada_aspettando_il_2020/,37.45%
http://www.gazzetta.it/Foto-Gallery/taekwondo/07-12-2017/daniela-bella-taekwondo-24057226049.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/13-51057167/prima_categoria_b_-_dilettantistica_fc_biella_sette_giornate_di_squalifica_per_lensar_ecco_i_motivi_della_clamorosa_sanzio/,30.32%
http://www.gazzetta.it/Paralimpici/02-09-2017/candido-junior-camp-raddoppia-220280670847.shtml,http://www.tuttosport.com/news/calcio/serie-a/2018/12/29-51564701/serie_a_juventus-sampdoria_2-1_decide_la_doppietta_di_cristiano_ronaldo/,38.79%
http://www.gazzetta.it/Paralimpici/02-01-2017/bebegallery-180255056004.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092937/seconda_categoria_f_-_borgaretto_rivoluzione_totale_via_tutti_e_arriva_prago_in_compagnia_di_16_nuovi_acquisti/,28.26%
http://www.gazzetta.it/Paralimpici/19-09-2016/rio-gran-finale-maracana-170109197417.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/19-51274269/promozione_b_-_esperanza_finisce_l_era_casalis_ufficiale_l_esonero_del_tecnico/,34.24%
http://www.gazzetta.it/Paralimpici/15-09-2016/malone-cancella-pistorius-17064208388.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/18-51248567/eccellenza_b_-_pinerolo_il_ds_muratori_annuncia_il_ritorno_di_un_ex_professionista/,36.02%
http://www.gazzetta.it/Paralimpici/14-09-2016/paralimpiadi-zanardi-legnante-immagini-vincitori-17052012754.shtml,http://www.tuttosport.com/news/calcio/calciomercato/2018/12/14-51082201/milan_la_sentenza_uefa_complica_la_permanenza_di_higuain_juventus_alla_finestra_/,35.47%
http://www.gazzetta.it/Paralimpici/10-09-2016/brasile-fa-festa-il-sosia-neymar-1704025438.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/20-51295658/prima_categoria_c_-_cirie_si_dimette_il_tecnico_de_vita_ecco_chi_e_stato_scelto_al_suo_posto/,31.77%
http://www.gazzetta.it/Paralimpici/07-09-2016/paralimpiade-si-comincia-1601100038573.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092937/seconda_categoria_f_-_borgaretto_rivoluzione_totale_via_tutti_e_arriva_prago_in_compagnia_di_16_nuovi_acquisti/,31.03%
http://www.gazzetta.it/Paralimpici/22-06-2016/quirinale-consegna-tricolore-alfieri-azzurri-16066767034.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/13-51051600/prima_categoria_e_-_villar_perosa_che_colpaccio_dal_pinerolo_e_in_arrivo_un_bomber_di_razza/,33.91%
http://www.gazzetta.it/Foto-Gallery/Lifestyle/10-11-2017/meraviglie-the-cal-2018-ecco-scatti-calendario-pirelli-230522589811.shtml,http://www.tuttosport.com/video/video-rubriche/100-secondi-con-rds/2018/12/22-51380803/i_100_secondi_di_stefano_salandin_le_ombre_dietro_le_luci_della_ribalta_/,36.55%
http://www.gazzetta.it/Foto-Gallery/Lifestyle/05-10-2017/tamberi-straneo-paltrinieri-testimonial-giornata-mondiale-sorriso-2201087380760.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/19-51274269/promozione_b_-_esperanza_finisce_l_era_casalis_ufficiale_l_esonero_del_tecnico/,36.13%
http://www.gazzetta.it/Foto-Gallery/Lifestyle/23-09-2017/federica-pellegrini-incanta-anche-passerella-220798386353.shtml,http://www.tuttosport.com/video/video-rubriche/100-secondi-con-rds/2018/12/26-51472140/i_100_secondi_di_xavier_jacobelli_juve_cr7_e_indispensabile_atalanta_grande_zapata_/,36.43%
http://www.gazzetta.it/Foto-Gallery/Lifestyle/28-07-2017/manchester-city-sfila-los-angeles-la-divisa-dsquared2-210606318523.shtml,http://www.tuttosport.com/foto/calcio/calcio-estero/premier-league/manchester-united/2018/12/18-51236884/il_divorzio_tra_mourinho_e_il_manchester_united_visto_dai_social/,35.45%
http://www.gazzetta.it/Foto-Gallery/Lifestyle/26-05-2017/alexis-ren-surf-star-instagram-9-mln-follower-200569284711.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/15-51120959/calciomercato_cbs_-_i_movimenti_della_societa_rossonera_in_tutte_le_categorie/,34.03%
http://www.gazzetta.it/Foto-Gallery/Lifestyle/04-05-2017/happy-days-reunion-memoria-sottiletta-erin-moran-20054680436.shtml,http://www.tuttosport.com/video/video-rubriche/100-secondi-con-rds/2018/12/26-51472140/i_100_secondi_di_xavier_jacobelli_juve_cr7_e_indispensabile_atalanta_grande_zapata_/,33.33%
http://www.gazzetta.it/Foto-Gallery/Lifestyle/07-04-2017/salto-qualita-sconfiggere-trombosi-partecipa-anche-tu-campagnasocial-190566685029.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092937/seconda_categoria_f_-_borgaretto_rivoluzione_totale_via_tutti_e_arriva_prago_in_compagnia_di_16_nuovi_acquisti/,33.14%
http://www.gazzetta.it/Foto-Gallery/Lifestyle/29-03-2017/samsung-galaxy-s8-l-evento-lancio-ney-york-190381248916.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092937/seconda_categoria_f_-_borgaretto_rivoluzione_totale_via_tutti_e_arriva_prago_in_compagnia_di_16_nuovi_acquisti/,31.45%
http://www.gazzetta.it/Foto-Gallery/Sport-Usa/05-02-2018/show-timberlake-scalda-minneapolis-25069188481.shtml,http://www.tuttosport.com/video/video-rubriche/tuttosport-live/2018/12/29-51593288/prima_di_tutto_juve_ronaldo_un_anno_record_mertens_tiene_il_napoli_a_-9_un_toro_e_un_atalanta_da_europa/?a=3,33.33%
http://www.gazzetta.it/Foto-Gallery/Sport-Usa/Nfl-football/05-02-2018/festa-eagles-25068613888.shtml,http://www.tuttosport.com/news/formula-1/2018/12/29-51554076/f1_schumacher_mostra_e_app_per_i_suoi_50_anni/?a=12,38.68%
http://www.gazzetta.it/Foto-Gallery/Sport-Usa/Nfl-football/10-12-2017/simon-biles-cheerleader-formato-mignon-240130258867.shtml,http://www.tuttosport.com/foto/calcio/calcio-estero/premier-league/manchester-united/2018/12/18-51236884/il_divorzio_tra_mourinho_e_il_manchester_united_visto_dai_social/,33.67%
http://www.gazzetta.it/Foto-Gallery/Sport-Usa/Mlb-baseball/02-11-2017/astros-campioni-prima-volta-texas-230327769910.shtml,http://www.tuttosport.com/news/basket/nba/2018/12/15-51106102/nba_antetokounmpo_domina_con_44_punti_esaltante_rimonta_dei_warriors/,38.74%
http://www.gazzetta.it/Foto-Gallery/Sport-Usa/Nhl-hockey/10-10-2017/i-pittsburgh-penguins-ricevuti-casa-bianca-2201222399038.shtml,http://www.tuttosport.com/news/esports/industry/2018/12/09-50955444/esports_arriva_un_nuovo_riconoscimento_saranno_ai_sea_games_2019/,36.5%
http://www.gazzetta.it/Foto-Gallery/Sport-Usa/Nfl-football/24-09-2017/nfl-wembley-quasi-tutti-ginocchio-220824124619.shtml,http://www.tuttosport.com/video/video-rubriche/tuttosport-live/2018/12/16-51188210/prima_di_tutto_la_juve_aspetta_il_sorteggio_di_champions_il_napoli_resiste_domani_il_golden_boy/,31.89%
http://www.gazzetta.it/Formula-1/04-02-2016/montezemolo-schumacher-quattroruote-non-buone-notizie-quattroruote-day-140544206063.shtml,http://www.tuttosport.com/news/formula-1/2018/12/29-51576371/f1_schumacher_quotidiano_bild_rivela_ecco_come_vive_oggi_/?a=12,41.25%
http://www.gazzetta.it/Formula-1/26-12-2015/f1-weber-corinna-mi-proibisce-vedere-schumacher-14068923279.shtml,http://www.tuttosport.com/news/formula-1/2018/12/24-51409349/f1_mercedes_wolff_schumacher_manca_anche_a_noi_/,44.95%
http://www.gazzetta.it/Formula-1/23-12-2015/f1-schumacher-cammina-no-altro-natale-triste-14049406519.shtml,http://www.tuttosport.com/news/formula-1/2018/12/29-51576371/f1_schumacher_quotidiano_bild_rivela_ecco_come_vive_oggi_/?a=12,44.35%
http://www.gazzetta.it/Formula-1/22-09-2015/schumacher-nessuno-miracolo-vista-130225236001.shtml,http://www.tuttosport.com/news/formula-1/2018/12/29-51576371/f1_schumacher_quotidiano_bild_rivela_ecco_come_vive_oggi_/?a=12,50%
http://www.gazzetta.it/calcio/fantanews,http://www.tuttosport.com/foto/calcio/serie-a/juventus/2018/12/27-51514050/calciomercato_sofie_junge_pedersen_il_nuovo_acquisto_della_juventus_women/?a=5,31.25%
http://www.gazzetta.it/fuorigioco,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/17-51206290/kaly_sene_infiamma_il_mercato_juve_toro_sampdoria_e_virtus_entella_si_sfidano_per_l_attaccante/,24.88%
http://www.gazzetta.it/Passione-Motori,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/19-51275548/prima_categoria_c_-_valdruento_ufficiali_le_dimissioni_del_tecnico_balla_il_sostituto_e_una_soluzione_interna_/,25.21%
http://www.gazzetta.it/Sportlife/05-11-2016/tutti-ospiti-casa-mika-la-follia-rende-tolleranti-170729691072.shtml,http://www.tuttosport.com/news/calcio/serie-a/2018/12/28-51539667/attacchi_agli_arbitri_indagine_su_de_laurentiis_e_preziosi_e_nel_mirino_c_anche_cairo/?a=2,35.07%
http://www.gazzetta.it/Sportlife/Musica/04-11-2016/dramma-michael-buble-mio-figlio-ha-cancro-mi-fermo-stare-lui-170722118439.shtml,http://www.tuttosport.com/sondaggi/calcio/golden-boy/2017/06/16-26832170/vota_il_golden_boy_2017_scegli_il_tuo_preferito/undefined/risultati.html,35.64%
http://www.gazzetta.it/Sportlife/Musica/04-11-2016/bataclan-riapre-un-anno-attentato-un-concerto-sting-170717359574.shtml,http://www.tuttosport.com/news/calcio/serie-a/atalanta/2018/12/29-51583166/serie_a_atalanta_gasperini_impressionante_la_continuita_di_zapata_/,39.54%
http://www.gazzetta.it/Calcio/Premier-League/13-10-2016/chelsea-nike-accordo-capogiro-quasi-miliardo-15-anni-170423848226.shtml,http://www.tuttosport.com/news/calcio/serie-a/2018/12/26-51427923/serie_a_diretta_torino-empoli_dalle_18_probabili_formazioni_e_dove_vederla_in_tv/,41.61%
http://www.gazzetta.it/Sportlife/12-10-2016/messi-disegna-scarpini-adidas-100-esemplari-collezionisti-170403408465.shtml,http://www.tuttosport.com/video/video-rubriche/tuttosport-live/2018/12/12-51027341/prima_di_tutto_le_ultime_di_juve_da_berna_inter_e_napoli_dopo_l_eliminazione_il_derby_di_belotti/,34%
http://www.gazzetta.it/Calcio/Serie-A/04-11-2016/granbassi-basta-fumo-alcol-tifiamo-la-ricerca-contro-cancro-170720039048.shtml,http://www.tuttosport.com/foto/calcio/serie-a/juventus/2018/12/26-51445512/juventus_cristiano_ronaldo_osserva_dalla_panchina_la_sfida_contro_latalanta/,40.29%
http://www.gazzetta.it/Foto-Gallery/Sportlife/03-11-2016/natale-nba-pupazzi-body-neonati-170704523461.shtml,http://www.tuttosport.com/sondaggi/calcio/golden-boy/2017/06/16-26832170/vota_il_golden_boy_2017_scegli_il_tuo_preferito/undefined/risultati.html,35.71%
http://www.gazzetta.it/Foto-Gallery/Sportlife/Moda/03-11-2016/james-harden-esce-parquet-nba-si-inventa-stilista-170706010663.shtml,http://www.tuttosport.com/sondaggi/calcio/golden-boy/2016/09/29-15876453/vota_il_golden_boy_2016_scegli_il_tuo_preferito/undefined/risultati.html,37.82%
http://www.gazzetta.it/Foto-Gallery/Sportlife/Bellezze/25-10-2016/bar-refaeli-vacanze-che-non-finiscono-mai-mare-mare-e-ancora-mare-instagram-170586598166.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/20-51295068/serie_d_-_stresa_che_sorpresa_boubacar_diaw_convocato_in_nazionale/,34.18%
http://www.gazzetta.it/Foto-Gallery/Sportlife/Bellezze/25-10-2016/irinagallery-170586042650.shtml,http://www.tuttosport.com/news/calcio/calciomercato/2018/12/25-51420001/daily_star_se_mourinho_torna_al_real_madrid_sergio_ramos_se_ne_va/,35.74%
http://www.gazzetta.it/Foto-Gallery/Sportlife/Tempo-Libero/25-10-2016/halloween-tutto-mondo-streghe-castelli-celebrity-170576073009.shtml,http://www.tuttosport.com/sondaggi/calcio/golden-boy/2016/09/29-15876453/vota_il_golden_boy_2016_scegli_il_tuo_preferito/undefined/risultati.html,33.33%
http://www.gazzetta.it/Foto-Gallery/Sportlife/23-10-2016/kenya-mister-miss-albini-contro-discriminazione-170552342875.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/20-51295068/serie_d_-_stresa_che_sorpresa_boubacar_diaw_convocato_in_nazionale/,38.71%
http://www.gazzetta.it/Foto-Gallery/Sportlife/23-10-2016/scarlett-johansson-commessa-un-negozio-pop-corn-170552359340.shtml,http://www.tuttosport.com/news/motori/challenge-time/2018/10/18-48737635/rivoluzione_carplay_ora_ci_sono_waze_e_google_maps/,39.68%
http://www.gazzetta.it/Foto-Gallery/Sportlife/20-10-2016/lindsey-vonn-ha-festeggiato-suo-32-compleanno-bowling-lewis-hamilton-170508484413.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092937/seconda_categoria_f_-_borgaretto_rivoluzione_totale_via_tutti_e_arriva_prago_in_compagnia_di_16_nuovi_acquisti/,32.56%
http://www.gazzetta.it/Foto-Gallery/Atletica/02-03-2018/cinque-squalificati-una-sola-batteria-250648099299.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/13-51057167/prima_categoria_b_-_dilettantistica_fc_biella_sette_giornate_di_squalifica_per_lensar_ecco_i_motivi_della_clamorosa_sanzio/,30.25%
http://www.gazzetta.it/Foto-Gallery/Atletica/01-03-2018/trost-sorpresa-bronzo-250629247540.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/20-51295068/serie_d_-_stresa_che_sorpresa_boubacar_diaw_convocato_in_nazionale/,36.51%
http://www.gazzetta.it/Foto-Gallery/Atletica/14-11-2017/sir-mo-farah-re-mezzofondo-cavaliere-230625883846.shtml,http://www.tuttosport.com/foto/calcio/serie-a/juventus/2018/12/28-51524081/juventus_cristiano_ronaldo_in_cifre_uomo_brand_che_pu_sfondare_il_tetto_di_110_milioni_di_euro/,33.45%
http://www.gazzetta.it/Foto-Gallery/Atletica/13-08-2017/bolt-premiato-lui-si-commuove-210985130626.shtml,http://www.tuttosport.com/news/motori/due-ruote/saloni/eicma/2018/11/05-49635327/aprilia_rsv4_rr_factory_la_versione_2019_ha_217_cv/,37.29%
http://www.gazzetta.it/Foto-Gallery/Nuoto/04-12-2017/rock-n-roll-carica-europea-pellegrini-un-tatuaggio-2301095472167.shtml,http://www.tuttosport.com/foto/altri-sport/nuoto/2018/12/11-50965761/mondiali_vasca_corta_la_pellegrini_fuori_dal_podio/,44.44%
http://www.gazzetta.it/Foto-Gallery/Nuoto/17-11-2017/pellegrini-che-look-biondo-platino-rossetto-rosso-230686661820.shtml,http://www.tuttosport.com/news/calcio/serie-a/juventus/2018/12/26-51454715/juventus_allegri_contro_de_laurentiis_in_italia_concesso_tutto_e_di_pi/,37.45%
http://www.gazzetta.it/Foto-Gallery/Nuoto/Pallanuoto/23-09-2017/settebello-setterosa-portofino-220793931053.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/14-51092937/seconda_categoria_f_-_borgaretto_rivoluzione_totale_via_tutti_e_arriva_prago_in_compagnia_di_16_nuovi_acquisti/,31.31%
http://www.gazzetta.it/Foto-Gallery/Nuoto/30-07-2017/greg-re-fatica-bis-1500-sl-210659942256.shtml,http://www.tuttosport.com/news/calcio-dilettanti/dilettanti-piemonte/2018/12/13-51057167/prima_categoria_b_-_dilettantistica_fc_biella_sette_giornate_di_squalifica_per_lensar_ecco_i_motivi_della_clamorosa_sanzio/,28.39%
